Frame,HOG
pruebaC-10367.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10368.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10369.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10370.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10371.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10372.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10373.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10374.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10375.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10376.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10377.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10378.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10379.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10380.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10381.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10382.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10383.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10384.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10385.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10386.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10387.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10388.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10389.png,[0.         0.         0.         ... 0.         0.         0.00200335]
pruebaC-10390.png,[0.         0.         0.         ... 0.         0.         0.00199429]
pruebaC-10391.png,[0.         0.         0.         ... 0.         0.         0.00199429]
pruebaC-10392.png,[0.         0.         0.         ... 0.         0.         0.00201729]
pruebaC-10393.png,[0.         0.         0.         ... 0.         0.         0.00201262]
pruebaC-10394.png,[0.         0.         0.         ... 0.         0.         0.00200775]
pruebaC-10395.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10396.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10397.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10398.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10399.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10400.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10401.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10402.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10403.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10404.png,[0.         0.         0.         ... 0.         0.         0.00200115]
pruebaC-10405.png,[0.         0.         0.         ... 0.         0.         0.00200029]
pruebaC-10406.png,[0.         0.         0.         ... 0.         0.         0.00200029]
pruebaC-10407.png,[0.         0.         0.         ... 0.         0.         0.00201394]
pruebaC-10408.png,[0.         0.         0.         ... 0.         0.         0.00199491]
pruebaC-10409.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10410.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10411.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10412.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10413.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10414.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10415.png,[0.         0.         0.         ... 0.         0.         0.00249146]
pruebaC-10416.png,[0.         0.         0.         ... 0.         0.         0.00256694]
pruebaC-10417.png,[0.         0.         0.         ... 0.         0.         0.00261224]
pruebaC-10418.png,[0.         0.         0.         ... 0.         0.         0.00240446]
pruebaC-10419.png,[0.         0.         0.         ... 0.         0.         0.00240712]
pruebaC-10420.png,[0.         0.         0.         ... 0.         0.         0.00240712]
pruebaC-10421.png,[0.         0.         0.         ... 0.         0.         0.00240712]
pruebaC-10422.png,[0.         0.         0.         ... 0.         0.         0.00240953]
pruebaC-10423.png,[0.         0.         0.         ... 0.         0.         0.00240953]
pruebaC-10424.png,[0.         0.         0.         ... 0.         0.         0.00240953]
pruebaC-10425.png,[0.         0.         0.         ... 0.         0.         0.00240207]
pruebaC-10426.png,[0.         0.         0.         ... 0.         0.         0.00240953]
pruebaC-10427.png,[0.         0.         0.         ... 0.         0.         0.00240974]
pruebaC-10428.png,[0.         0.         0.         ... 0.         0.         0.00240649]
pruebaC-10429.png,[0.         0.         0.         ... 0.         0.         0.00240712]
pruebaC-10430.png,[0.         0.         0.         ... 0.         0.         0.00240974]
pruebaC-10431.png,[0.         0.         0.         ... 0.         0.         0.00240974]
pruebaC-10432.png,[0.         0.         0.         ... 0.         0.         0.00237497]
pruebaC-10433.png,[0.         0.         0.         ... 0.         0.         0.00236963]
pruebaC-10434.png,[0.         0.         0.         ... 0.         0.         0.00236963]
pruebaC-10435.png,[0.         0.         0.         ... 0.         0.         0.00236963]
pruebaC-10436.png,[0.         0.         0.         ... 0.         0.         0.00237171]
pruebaC-10437.png,[0.         0.         0.         ... 0.         0.         0.00234242]
pruebaC-10438.png,[0.        0.        0.        ... 0.        0.        0.0023075]
pruebaC-10439.png,[0.         0.         0.         ... 0.         0.         0.00230053]
pruebaC-10440.png,[0.         0.         0.         ... 0.         0.         0.00232188]
pruebaC-10441.png,[0.         0.         0.         ... 0.         0.         0.00228436]
pruebaC-10442.png,[0.         0.         0.         ... 0.         0.         0.00232358]
pruebaC-10443.png,[0.         0.         0.         ... 0.         0.         0.00228287]
pruebaC-10444.png,[0.         0.         0.         ... 0.         0.         0.00232142]
pruebaC-10445.png,[0.         0.         0.         ... 0.         0.         0.00230555]
pruebaC-10446.png,[0.         0.         0.         ... 0.         0.         0.00228626]
pruebaC-10447.png,[0.         0.         0.         ... 0.         0.         0.00229559]
pruebaC-10448.png,[0.         0.         0.         ... 0.         0.         0.00229478]
pruebaC-10449.png,[0.         0.         0.         ... 0.         0.         0.00243283]
pruebaC-10450.png,[0.         0.         0.         ... 0.         0.         0.00226858]
pruebaC-10451.png,[0.         0.         0.         ... 0.         0.         0.00243283]
pruebaC-10452.png,[0.         0.         0.         ... 0.         0.         0.00222042]
pruebaC-10453.png,[0.         0.         0.         ... 0.         0.         0.00233425]
pruebaC-10454.png,[0.         0.         0.         ... 0.         0.         0.00213668]
pruebaC-10455.png,[0.         0.         0.         ... 0.         0.         0.00233425]
pruebaC-10456.png,[0.         0.         0.         ... 0.         0.         0.00213668]
pruebaC-10457.png,[0.        0.        0.        ... 0.        0.        0.0022285]
pruebaC-10458.png,[0.         0.         0.         ... 0.         0.         0.00208712]
pruebaC-10459.png,[0.        0.        0.        ... 0.        0.        0.0022285]
pruebaC-10460.png,[0.         0.         0.         ... 0.         0.         0.00215445]
pruebaC-10461.png,[0.         0.         0.         ... 0.         0.         0.00218552]
pruebaC-10462.png,[0.         0.         0.         ... 0.         0.         0.00216663]
pruebaC-10463.png,[0.         0.         0.         ... 0.         0.         0.00217514]
pruebaC-10464.png,[0.         0.         0.         ... 0.         0.         0.00215446]
pruebaC-10465.png,[0.         0.         0.         ... 0.         0.         0.00192104]
pruebaC-10466.png,[0.         0.         0.         ... 0.         0.         0.00179396]
pruebaC-10467.png,[0.         0.         0.         ... 0.         0.         0.00192331]
pruebaC-10468.png,[0.         0.         0.         ... 0.         0.         0.00179373]
pruebaC-10469.png,[0.         0.         0.         ... 0.         0.         0.00383095]
pruebaC-10470.png,[0.         0.         0.         ... 0.         0.         0.00192331]
pruebaC-10471.png,[0.         0.         0.         ... 0.         0.         0.00192331]
pruebaC-10472.png,[0.         0.         0.         ... 0.         0.         0.00179434]
pruebaC-10473.png,[0.         0.         0.         ... 0.         0.         0.00195581]
pruebaC-10474.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10475.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10476.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10477.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10478.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10479.png,[0.        0.        0.        ... 0.        0.        0.0017875]
pruebaC-10480.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10481.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10482.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10483.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10484.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10485.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10486.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10487.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10488.png,[0.         0.         0.         ... 0.         0.         0.00179108]
pruebaC-10489.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10490.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10491.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10492.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10493.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10494.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10495.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10496.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10497.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10498.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10499.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10500.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10501.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10502.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10503.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10504.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10505.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10506.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10507.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10508.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10509.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10510.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10511.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10512.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10513.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10514.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10515.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10516.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10517.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10518.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10519.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10520.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10521.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10522.png,[0.         0.         0.         ... 0.         0.         0.02807201]
pruebaC-10523.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10524.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10525.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10526.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10527.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10528.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10529.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10530.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10531.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10532.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10533.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10534.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10535.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10536.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10537.png,[0.         0.         0.         ... 0.00317559 0.00106123 0.00097421]
pruebaC-10538.png,[0.         0.         0.         ... 0.00284618 0.00095114 0.00087315]
pruebaC-10539.png,[0.         0.         0.         ... 0.0026739  0.00089357 0.0008203 ]
pruebaC-10540.png,[0.         0.         0.         ... 0.00274054 0.00091584 0.00084074]
pruebaC-10541.png,[0.         0.         0.         ... 0.00271086 0.00090592 0.00083164]
pruebaC-10542.png,[0.         0.         0.         ... 0.00275225 0.00091976 0.00084434]
pruebaC-10543.png,[0.         0.         0.         ... 0.00270546 0.00090412 0.00082998]
pruebaC-10544.png,[0.         0.         0.         ... 0.00274376 0.00091692 0.00084173]
pruebaC-10545.png,[0.         0.         0.         ... 0.00270073 0.00090254 0.00082853]
pruebaC-10546.png,[0.         0.         0.         ... 0.00274172 0.00091624 0.00084111]
pruebaC-10547.png,[0.         0.         0.         ... 0.00270386 0.00090358 0.00082949]
pruebaC-10548.png,[0.         0.         0.         ... 0.00273884 0.00091527 0.00084022]
pruebaC-10549.png,[0.         0.         0.         ... 0.0027029  0.00090326 0.0008292 ]
pruebaC-10550.png,[0.         0.         0.         ... 0.00273884 0.00091527 0.00084022]
pruebaC-10551.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10552.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10553.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10554.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10555.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10556.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10557.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10558.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10559.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10560.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10561.png,[0.         0.         0.         ... 0.00263735 0.00088135 0.00013877]
pruebaC-10562.png,[0.         0.         0.         ... 0.00261937 0.00087535 0.00013782]
pruebaC-10563.png,[0.         0.         0.         ... 0.00263683 0.00088118 0.00013874]
pruebaC-10564.png,[0.         0.         0.         ... 0.0026195  0.00087539 0.00013783]
pruebaC-10565.png,[0.         0.         0.         ... 0.00263637 0.00088103 0.00013871]
pruebaC-10566.png,[0.         0.         0.         ... 0.00262009 0.00087559 0.00013786]
pruebaC-10567.png,[0.         0.         0.         ... 0.0026412  0.00088264 0.00013897]
pruebaC-10568.png,[0.         0.         0.         ... 0.00261897 0.00087521 0.0001378 ]
pruebaC-10569.png,[0.         0.         0.         ... 0.00261721 0.00087463 0.00013771]
pruebaC-10570.png,[0.         0.         0.         ... 0.00263357 0.00088009 0.00013857]
pruebaC-10571.png,[0.         0.         0.         ... 0.00262739 0.00087803 0.00013824]
pruebaC-10572.png,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.8966462e-04 1.9705555e-04
 7.4499294e-05]"
pruebaC-10573.png,[0.         0.         0.         ... 0.00059541 0.00019898 0.        ]
pruebaC-10574.png,[0.         0.         0.         ... 0.00059581 0.00019911 0.        ]
pruebaC-10575.png,[0.         0.         0.         ... 0.00059477 0.00019876 0.        ]
pruebaC-10576.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10577.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10578.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10579.png,[0.         0.         0.         ... 0.00996437 0.0057784  0.01579323]
pruebaC-10580.png,[0.         0.         0.         ... 0.00991848 0.00575179 0.01572049]
pruebaC-10581.png,[0.         0.         0.         ... 0.00996096 0.00577642 0.01578782]
pruebaC-10582.png,[0.         0.         0.         ... 0.00992083 0.00575315 0.01572421]
pruebaC-10583.png,[0.         0.         0.         ... 0.00994753 0.00576863 0.01576653]
pruebaC-10584.png,[0.         0.         0.         ... 0.00967938 0.00561313 0.01534153]
pruebaC-10585.png,[0.         0.         0.         ... 0.00958019 0.00555561 0.01518431]
pruebaC-10586.png,[0.         0.         0.         ... 0.00966492 0.00560475 0.01531861]
pruebaC-10587.png,[0.         0.         0.         ... 0.00957419 0.00555213 0.01517481]
pruebaC-10588.png,[0.         0.         0.         ... 0.00966483 0.0056047  0.01531847]
pruebaC-10589.png,[0.         0.         0.         ... 0.00957779 0.00555422 0.01518051]
pruebaC-10590.png,[0.         0.         0.         ... 0.01301777 0.00435031 0.01351397]
pruebaC-10591.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10592.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10593.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10594.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10595.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10596.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10597.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10598.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10599.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10600.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10601.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10602.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-10603.png,[0.         0.         0.         ... 0.001003   0.00033519 0.        ]
pruebaC-10604.png,[0.         0.         0.         ... 0.00101132 0.00033797 0.        ]
pruebaC-10605.png,[0.         0.         0.         ... 0.00100346 0.00033534 0.        ]
pruebaC-10606.png,[0.         0.         0.         ... 0.00101116 0.00033791 0.        ]
